id,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
11938f53,0.9992794,-0.027758101,0.02352401,-0.005065948,-0.006099363,0.005939459,7.149626e-05,0.003928189,-0.00039094128,-0.0006230614,0.0004412178,-0.0010738028,0.0008294796,-0.0003957399,-0.0004011385,-0.00047555377,-4.6457877e-05,-0.00010910808,-3.0757714e-05,-0.00017055303,3.454179e-05,-6.0732473e-05,3.6364443e-05,7.325867e-05,-0.00011435606,-3.4323715e-05,3.657204e-05,-3.4706325e-05,-6.0559187e-06,1.8940693e-05,-4.482114e-05,1.5647445e-05,1.085222e-05,-2.1861071e-05,1.81602e-05,-2.1783824e-06,-9.593671e-05,-8.886462e-05,3.0791354e-05,-7.012772e-05,-8.86713e-06,-0.00010714282,-0.00011403197,-5.7331155e-05,-5.1184412e-05,2.40509e-06,1.9832123e-05,-3.7075328e-08,-1.7550306e-05,1.1920802e-05,1.0379608e-05,1.0944457e-05,-3.085251e-05,7.938917e-06,-5.3379727e-06,4.071606e-06,-3.258626e-06,-1.747678e-05,2.9490052e-06,-1.33334415e-05,-2.5620953e-05,9.842276e-06,-1.5635337e-06,1.3517987e-05
11c44718,0.9971038,-0.070852585,0.017597137,0.0012800071,0.015511144,-0.0019445115,0.011227452,0.0015811289,0.00011856174,0.00031680407,-0.00039457824,0.0005177474,0.0006973189,0.0029409763,1.1783539e-05,-0.0013170864,-0.00016072387,-4.3175467e-05,0.0010507734,9.0574555e-05,-0.00038442737,0.0016597217,0.00055648095,0.0026286424,-0.0016604554,0.0010718296,-0.0013507415,-0.0003074804,-0.0014800061,-0.0005456235,0.0004158499,3.732352e-05,-0.00013606601,0.002470189,-0.0012279126,3.0123554e-05,0.00049209903,-0.00024709236,-0.0005944814,-0.00031833778,-0.00058539154,1.1456515e-05,-0.00021501759,-0.0008571816,0.0003052391,0.00053487124,-0.00033861733,-5.1831248e-05,0.00033661703,-0.00022980884,-0.00013622834,0.002864023,-0.00015230138,0.00016574697,-0.0019505833,0.00062869536,0.002296899,0.0016542169,-0.0009453806,-0.0005869808,0.00094509963,-0.00030966403,0.002108778,0.0017611209
1201aaf5,0.9990653,-0.038315896,-0.019103246,-0.0016979031,-0.005370021,-0.0011383625,-0.00045884805,-0.00060131896,-0.0011319981,-0.00031287535,-0.00025428925,-0.0003300548,0.00034262208,-0.00025128006,1.9450166e-05,2.9275612e-05,-3.486084e-05,-6.638775e-05,8.4772146e-05,-1.4250554e-06,-0.00012476424,0.000336982,0.00037647653,-0.00017921781,0.00029442617,8.65749e-05,-3.0791645e-05,-3.463938e-05,-9.783378e-06,-8.794705e-06,-4.9829716e-05,2.5031259e-05,-8.231232e-06,-5.688967e-06,3.326989e-05,-7.2166467e-06,1.8111261e-05,-1.9707975e-05,-6.2643335e-06,-1.1355628e-05,1.5978584e-06,-1.5993532e-05,-1.9796636e-05,-2.6240778e-06,-1.1547889e-05,-2.3193472e-05,2.8194989e-05,1.1049971e-05,-2.4820038e-05,-6.1948294e-06,8.076577e-06,-1.2612961e-05,-2.2880095e-06,3.7352668e-06,-3.004442e-06,4.167944e-06,-1.0359042e-05,9.744537e-07,-3.5490476e-08,2.3223076e-05,-3.80719e-06,-1.4744244e-06,1.6418118e-05,-1.8562057e-06
121b7be1,0.9943333,0.09417529,-0.049174782,0.00029072122,0.0029662203,0.00054636656,-0.00025696322,-0.0012589804,-0.0010602098,0.00066623726,-0.00015527479,-0.00020599962,7.25031e-05,-0.00016431841,0.00022179552,0.0002393382,-0.00020883787,0.00023762726,-0.00043187127,0.00047981925,-7.6642464e-05,-0.0007504607,0.00032659894,0.00012413209,-0.0005782957,-2.4249002e-05,2.1500226e-05,6.052598e-05,2.0795374e-05,2.4804933e-05,3.0329482e-05,4.315634e-05,-4.924976e-05,2.6543687e-05,-1.3559127e-05,-1.846715e-05,0.00012825934,0.00016122664,-4.237698e-05,8.9422785e-05,-2.4791992e-05,0.00024854258,0.0001984742,6.023512e-05,4.0145966e-05,-7.030431e-06,2.1854541e-05,-5.543892e-05,3.0963878e-05,2.696468e-05,-6.503528e-05,-7.2002376e-06,-8.429164e-06,1.2813966e-05,1.04236915e-05,-8.601318e-06,-9.293067e-06,-6.354011e-06,-1.1828772e-05,-1.7225919e-05,2.8371745e-05,2.463139e-05,-4.8418085e-05,5.0231076e-05
12251b80,0.99968433,0.0017485517,-0.024473725,-0.002360757,-0.0044001187,-0.0004124914,-0.00027929043,0.00018056501,-0.00010715033,0.001486522,-0.0008111889,-0.0003434971,-0.0005912964,9.377635e-05,0.0001620631,0.00036326566,0.00017820211,-9.619078e-05,0.00045894392,0.00012591538,-0.00018706195,0.00021488008,9.042336e-05,-0.00013565276,0.00023351936,-3.8494367e-05,3.5993577e-05,-3.9645245e-05,2.681944e-05,-4.64378e-05,-1.8793971e-05,3.9154653e-05,3.7834863e-05,-1.7824478e-06,2.395348e-05,-1.1058335e-05,-4.10184e-05,-5.678847e-05,3.108558e-05,-7.687463e-05,-1.2733066e-06,-0.00011283349,-9.502564e-05,-3.1069583e-05,-4.203627e-05,-3.5622136e-06,-6.0410352e-06,2.7599104e-05,-1.4057242e-05,-1.9694905e-06,5.1461784e-06,-2.8855318e-06,-7.215536e-06,8.546758e-06,-4.1946125e-05,4.5464108e-06,-3.532332e-05,1.0376144e-06,-4.5794905e-06,-2.4358308e-06,-6.273243e-06,3.2062428e-06,9.338032e-06,1.4591917e-05
12552ba4,0.99632424,-0.08353435,-0.017003309,0.002416723,0.0074896147,-0.0024225812,-0.0007262498,-0.0011531138,3.244233e-07,0.00046477595,-0.00070981064,-2.2970553e-05,-0.00038054714,-3.4179175e-05,0.00020814117,0.00032715473,5.519559e-05,-0.00012850865,0.00029113423,-0.0003504636,-3.8801583e-05,-1.0186453e-05,0.000262975,-0.00012804088,3.8286507e-05,4.9491005e-05,-9.686759e-07,2.250229e-06,1.6962267e-05,-2.8513714e-05,-1.6313816e-05,1.1692655e-05,1.8806304e-05,-1.6359314e-05,2.8336242e-05,-1.9412137e-06,-4.1514788e-05,-4.5317243e-05,1.0687746e-05,-4.284475e-05,-6.0868324e-06,-9.0008805e-05,-9.3660376e-05,-9.993256e-06,-3.0090583e-05,-2.6738355e-05,-1.07234555e-05,2.2959226e-05,1.6993008e-05,-1.7004084e-05,-8.774273e-06,-9.859498e-06,1.9499528e-06,-4.8681195e-05,6.192615e-05,-1.217718e-05,1.942563e-05,4.2384414e-05,1.960739e-05,-1.2827014e-05,1.2044129e-05,3.6291158e-06,-1.6435977e-05,2.0133284e-05
1255ca43,0.9872566,0.15769358,0.017391583,-0.0024081357,0.010261558,-0.004180104,-0.00031375547,0.0030442253,-0.0024707573,-0.002490504,0.00079854974,0.00066544506,-0.00012298088,-0.00030486097,-0.00013797008,-0.0008554405,-0.00011246006,-0.00017988641,0.00037007913,0.0005791266,3.7949627e-05,0.000542223,-0.0011113927,7.146222e-05,0.00033926172,-0.00023472843,-0.00014755278,6.439069e-05,-4.462772e-05,-6.2167324e-05,1.359566e-05,-7.519807e-06,-9.129064e-05,6.2034856e-06,-9.318575e-05,5.187853e-05,2.322133e-05,5.045895e-05,4.9370232e-05,0.000109777604,8.752145e-05,0.00015507996,0.00014481529,5.4370554e-05,6.513463e-05,-1.4057224e-05,7.420251e-06,-6.776318e-05,-2.0640768e-05,1.2497122e-05,-5.6887898e-06,-3.2505454e-06,5.5034958e-05,1.710621e-05,-1.7784903e-05,-4.02847e-06,-2.5296353e-05,-1.7495011e-05,-4.4642625e-06,-1.6367418e-05,3.259275e-05,3.3993652e-05,-3.698115e-05,2.0440952e-05
128d8837,0.9865506,0.1631217,-0.0071150227,-0.0031215784,0.005726277,-6.373744e-05,3.109285e-05,0.0028067725,0.00041031122,0.0023182,-0.0005184361,-0.00029898225,-0.0004977147,4.1276264e-05,-9.3528375e-05,-0.00016155,2.8264349e-05,-0.00022054568,0.00012026287,-0.0012847058,0.00011176444,0.00022901376,2.624556e-06,-0.00011279647,-0.00012216358,-7.745313e-05,5.4319902e-05,3.1249485e-07,4.6224708e-05,1.0174625e-05,-4.329286e-06,-1.0302969e-05,1.5346115e-05,-1.2043523e-05,1.3595586e-05,-1.566817e-05,-8.344389e-05,-8.658528e-05,-6.3355296e-06,-1.8129944e-05,-2.174829e-05,-6.9860944e-05,-7.032532e-05,-2.6550286e-05,-4.9183913e-05,-3.1915777e-05,-1.448527e-06,1.8702203e-05,7.697359e-06,1.7227654e-05,6.7837286e-06,1.1581662e-05,-1.9142084e-05,-3.1007232e-05,5.2758794e-05,2.9309774e-06,-3.069111e-06,2.3906587e-05,3.8902515e-05,-2.5699928e-05,-3.0911901e-06,-3.2437204e-06,2.216645e-06,1.602069e-05
12a1c58e,0.9962074,-0.07942007,-0.035474543,0.0010243653,0.000101795405,0.0011436061,-0.00047539404,-0.0013058586,-0.00012901601,-0.0001965977,6.059401e-05,-0.00044475222,0.00019790798,-0.00022421627,-0.00012944275,-8.168631e-05,-2.3532426e-05,-2.6907072e-05,1.4074996e-05,-0.00013461054,3.7217873e-05,-0.0002247225,-7.729165e-05,4.7925905e-06,-0.00017029786,1.949014e-05,5.6568433e-06,2.5604937e-05,1.6768889e-05,-3.4242837e-06,-1.394543e-05,1.32046935e-05,6.6918033e-06,-8.407268e-06,2.566236e-05,-1.2975493e-06,-5.8910704e-05,-4.5551336e-05,1.9344505e-05,-4.54309e-05,5.5434994e-06,-8.202316e-05,-8.834457e-05,-2.3913919e-05,-3.7197082e-05,-8.012084e-06,2.375324e-06,1.2286815e-05,-9.1739463e-07,-1.3283129e-05,-4.182158e-07,5.124279e-06,-7.0611945e-06,-3.9945488e-05,6.76052e-05,-1.5083149e-05,2.8713637e-05,2.391558e-05,2.561506e-05,-1.7256934e-05,1.2363447e-05,2.2758306e-06,-1.376925e-05,2.4860161e-05
12a29027,0.9992158,-0.039520424,-0.0011622576,-0.00081824075,0.00050588336,2.0212936e-05,-0.00050505303,-0.0007117164,-0.00017204003,0.0014753767,-0.00061679224,0.0004088222,-0.00033707632,3.8416016e-05,-0.00017646054,-0.0001982585,-3.8207247e-05,2.562529e-05,-0.00013202906,0.00041426768,-7.187932e-05,-4.0697836e-05,-0.00023961203,1.5218163e-05,1.2251129e-05,-2.6308337e-06,-1.416398e-05,-1.2683953e-06,2.7689026e-05,-3.5501274e-05,-1.5052175e-05,2.3267963e-05,8.907231e-06,1.8957312e-06,-1.2470782e-05,-1.727592e-05,-4.102264e-06,-6.990135e-06,1.2963121e-05,-3.2020576e-05,-5.206516e-06,-2.4699695e-05,-1.0380989e-05,-7.1359873e-06,-6.4390238e-06,2.296431e-05,-7.2191856e-06,-7.803035e-06,-1.8272198e-05,3.3036613e-06,2.0104284e-05,-6.001035e-06,-5.92639e-06,3.744974e-05,-8.4193925e-05,1.25441875e-05,-1.9918147e-05,-4.6447774e-05,-3.9563085e-05,1.3574404e-05,-2.0893012e-05,-1.118732e-05,2.495426e-05,-2.9113595e-05
12b11af1,0.96033996,0.2785202,-0.01152302,-0.004227725,-0.00071110716,-0.00023223358,0.0011144252,0.00035157523,0.0011986453,-0.0017945407,-0.00044946524,-0.0016336243,0.00012600052,-0.0008342592,-0.0026354387,0.00042539445,0.0009055422,-0.0010709194,0.0007136085,0.00015096534,-0.00023781399,0.00037691544,-0.0012103713,-0.00022265795,-0.00027390232,3.3788554e-05,0.0004582692,0.00023178796,0.00013205447,-1.5413603e-05,4.637744e-05,0.0001184241,-0.00049801654,-1.5421156e-05,0.00017978733,7.499581e-05,0.00016335756,-6.5340886e-05,7.580477e-05,-5.760103e-05,0.000220365,0.00024800387,0.00020489917,-0.00013988433,-8.337076e-05,0.00019501572,-0.00018534821,-2.576429e-05,-3.2579992e-05,1.4046704e-05,5.7716836e-05,-8.709557e-06,3.454363e-05,7.764128e-06,6.703358e-05,-3.0565803e-05,-9.266808e-05,-7.1526025e-05,0.00011615591,-1.639001e-05,0.00024395657,0.00014484083,1.9757794e-05,0.00016013208
12c0c19b,0.99922556,0.03663601,-0.0076343664,-0.004470549,-0.0075163394,-0.00801495,-0.0005465952,0.0009273534,-0.0006570529,-0.002040072,-0.0003700093,0.0002548897,0.00045173508,-0.00035133172,6.341093e-05,0.0001103169,-9.1090114e-05,-1.0056172e-05,0.0002308906,0.00040174468,-8.729193e-05,-0.00015230628,-1.009653e-05,1.4789577e-05,4.388462e-05,1.7183795e-05,3.7059945e-05,-1.1419796e-05,-4.6396694e-06,-1.4865281e-05,-8.2082726e-05,3.0140674e-05,4.145298e-05,-4.1129166e-05,4.758139e-05,1.6747066e-05,-9.3723545e-05,-0.00015266796,7.810327e-05,-0.00019175706,5.3335254e-05,-0.00028087,-0.00022739118,-8.630142e-05,-5.0421306e-05,5.2927597e-05,-2.6113601e-05,3.091836e-05,-5.8095666e-05,-2.9543427e-05,2.892496e-05,-2.3189397e-05,8.997895e-06,8.0046724e-05,-0.0001580415,1.7587727e-05,-2.6609508e-05,-5.985923e-05,-5.594713e-05,-3.0092542e-07,-2.2664133e-05,1.7410315e-05,-1.5438319e-06,1.6479205e-05
12d2369f,0.999903,-0.00826888,0.00668594,-0.001925697,-0.006696728,-0.004125321,-0.0006543479,-0.0017991145,-0.0012105597,-0.0009979816,0.002372367,0.0009745889,5.378593e-05,-0.0002840735,0.00020448225,-0.0004637271,-0.00016988278,2.4822406e-05,0.00024465576,0.00017603535,-0.00018218117,-0.00057943404,0.0012113111,-8.635453e-05,-0.0003528434,0.00019791543,4.6195986e-05,6.289087e-05,-3.2652737e-05,6.591519e-06,-6.568564e-05,3.0525433e-05,-3.46064e-05,-3.3289172e-05,6.9838454e-05,2.3257491e-05,8.226639e-05,1.2150636e-05,8.396987e-06,5.511406e-05,-3.6095837e-05,0.00010287127,6.1383485e-05,1.8037662e-06,1.5352241e-06,3.1742136e-05,1.2861719e-05,-1.5355652e-05,3.7452644e-06,1.1674987e-05,1.4671372e-05,-5.284252e-05,-5.1888197e-05,3.1518302e-05,-5.364828e-05,2.908831e-05,3.0367448e-05,-4.2256594e-05,-3.6472928e-05,6.580577e-05,-1.0367605e-05,-3.4793447e-05,3.9118175e-05,-5.8878613e-05
12e6279b,0.99888265,0.03636855,-0.029990435,2.394695e-05,0.0027277593,0.0009887692,-0.00021551711,0.0009764497,0.00045445716,0.00057670963,0.00027790363,-0.0006242661,0.0006725747,-0.0002888494,-8.538913e-06,3.5416473e-05,-0.00012523492,-6.0386436e-05,-0.00012916006,-0.00047423143,0.000114010705,6.515141e-06,-3.2123233e-05,1.0633557e-05,-0.00014211671,-4.158812e-05,-2.2908776e-05,1.1353524e-05,1.423624e-05,2.9267327e-05,9.5192696e-08,1.5918521e-06,-2.165134e-06,-7.739613e-07,-4.7801903e-05,-1.6106369e-05,2.796338e-05,6.764601e-05,-5.8768823e-05,8.449411e-05,-5.9790673e-06,0.00014334856,0.00011334381,3.9497787e-05,1.1398058e-05,-3.1881696e-05,2.360424e-05,-6.6021535e-06,1.359386e-05,1.5291755e-05,1.6065753e-05,3.0590032e-05,-1.3776902e-05,-6.2092713e-06,3.9825994e-05,5.78696e-06,4.7870476e-06,-1.6228579e-07,1.7720886e-05,2.6305926e-05,-9.178941e-06,-2.3131966e-05,5.677392e-05,-5.962766e-05
12ed90ad,0.9999291,-0.0021105073,0.009184539,-0.0036112315,-0.0050066756,-0.002509244,-0.00050726015,-0.00060772913,-0.0007109126,-0.0008781545,-0.0004471042,0.0021085788,-4.7749836e-05,-1.5359787e-05,5.2249892e-05,-0.00011358961,-0.0002581426,0.00023614978,-0.00056076125,0.00056238205,-0.0001099902,-0.0006978525,0.00058590603,0.00010712176,-0.00040202163,0.00016325027,7.504001e-06,3.063227e-05,3.4354016e-05,3.484952e-05,-4.98832e-05,4.3161846e-05,1.4381858e-05,-4.1621417e-05,4.7837333e-05,-5.0903036e-06,6.8895347e-06,-5.581923e-05,2.9199518e-05,-6.325054e-05,-2.2999635e-05,-6.730361e-05,-7.2159426e-05,-4.6358542e-05,-3.9212988e-05,3.9377486e-05,1.9730534e-05,-1.0454677e-05,-1.5385342e-05,-7.009109e-06,-5.8261585e-06,1.9045548e-05,-9.3550625e-06,-7.370829e-05,0.00010523347,-5.8826095e-06,8.8149776e-05,3.87558e-05,4.8056892e-05,-8.242897e-06,4.3604123e-06,6.524145e-06,-2.8540186e-05,1.990219e-05
12f19edb,0.99760604,0.05221987,-0.044380907,-0.0009445814,-9.3306946e-05,0.0045724954,0.0014332792,-0.0006008082,0.0006390916,-0.000923739,0.00025498684,-0.0014087684,0.0013795195,0.0043468797,0.00027095,-0.0007115466,-2.5914378e-05,-0.00054358254,0.000435059,-0.00016369701,-0.00065500604,-1.4365701e-05,-0.00022894255,5.617962e-05,-0.0008392582,0.00042357668,-0.0013529172,0.0005117641,0.0016999011,-6.0322964e-05,0.00026228742,-0.0021785763,-0.00095619785,0.0014907832,0.0027856128,7.407864e-06,0.00021823656,0.0006926132,0.0001695732,-0.00012709013,-0.0011718328,-0.00033901224,-0.00038000097,0.0012666908,-0.0001296726,0.0011923715,0.00026000166,2.2103928e-05,4.64033e-05,-0.00015601938,-0.00035760173,0.0008014309,-0.0003312654,0.00022206911,0.000110471636,-0.0002065914,-0.00014955192,-0.0002590612,0.00029163875,-0.00011127324,-0.00065913546,-0.0006459553,3.8040992e-06,3.6954894e-05
12f9bae8,0.99969584,-0.011728977,0.02095582,-0.0020444156,0.0026113293,0.00031446465,0.00024617728,0.0032884076,-0.0014851346,0.000479618,-0.00031752983,-0.00064578484,-0.00043045572,0.0014158724,0.00041742242,-0.00026718437,-9.3793096e-05,-0.0008104087,-0.00027781737,-0.00037657673,-0.00063755485,-0.0003649637,-3.5361423e-05,0.00036438508,4.5777506e-05,-0.00038280975,7.625071e-05,-6.16668e-05,0.00021501689,-7.620302e-06,-4.7500973e-05,0.00014566738,-0.00021844944,0.00018767381,3.9014947e-05,2.8474708e-05,-1.4143126e-05,-0.0002523725,4.241827e-05,-0.00011671163,0.00021294602,0.00012772133,-9.388922e-05,0.00027751576,-0.00023507029,-0.00011438915,-0.0006964023,1.911561e-05,-0.00015044157,3.1746845e-06,-4.749448e-05,-0.00026870036,-2.7050215e-05,-0.00010592489,-0.0002389104,3.7030026e-05,-8.1866245e-05,-0.00027957474,0.00010815662,-0.0005889982,0.000316904,2.930759e-05,8.441453e-05,-0.00013113067
131a4f5b,0.99137425,0.1215031,-0.047554895,0.00037726344,0.0083290115,0.004293501,0.00036143375,0.0001349732,8.8388246e-05,-0.00025950876,0.0019442752,-0.00039840775,-0.0005550089,0.002369593,-0.0019823066,0.00040207274,0.0013096977,-0.0012703184,0.00021226406,0.00019596971,0.0014645762,-0.00209801,-0.00040577576,-0.0016820887,0.0022361758,-0.001299202,-0.0016721459,0.00017787697,-0.0014250227,-0.00060482573,-0.00019432265,-0.0011379583,-0.0025275308,-0.00026105385,0.0014695276,0.00024343748,0.0004264724,0.0009927213,0.00044570383,-0.00044708373,0.0019527873,-0.00063082634,-0.00032689335,-0.0005630934,-0.00013478493,0.0005885738,-0.00032592833,7.3692696e-05,6.0454375e-05,-0.00015389442,-0.00028701557,0.0005461346,-0.00012328643,0.0002349233,0.00027445744,9.882135e-05,-0.00012510721,0.00034102562,-0.0012574751,0.0007225712,-0.00038120977,0.0007344825,-0.00013678364,-0.00074428035
1343a4d2,0.9985965,0.038923427,-0.03535577,-0.0025798073,-0.0051997523,0.0020464035,-0.00017893546,-0.0004561294,-0.00057742937,-0.0005882014,-0.00022806354,-0.00039046406,0.0007808163,-0.00035544683,3.5625966e-05,0.00019424956,-0.00010889487,5.678941e-05,-0.0002636822,-4.5396e-05,4.4729068e-06,0.00015635221,-7.655136e-05,-5.4227068e-05,8.5205866e-05,-9.302672e-06,-2.752306e-05,-2.0738935e-05,7.898884e-06,1.3897566e-05,-3.538965e-05,2.1073412e-05,8.950357e-06,-3.8300996e-06,5.7495695e-06,-8.128435e-06,-3.307571e-05,-3.9661554e-05,7.7850393e-07,-4.6690107e-05,1.6297157e-05,-6.233014e-05,-5.38839e-05,-2.876579e-05,-2.7944421e-05,1.6420337e-06,1.2062379e-05,1.2705555e-05,-2.2790313e-05,-1.1598189e-06,2.7934417e-05,1.2762692e-05,-2.596708e-06,2.6716127e-05,-3.4255983e-05,2.665546e-06,-1.4229593e-05,-2.4483606e-05,-7.64153e-06,8.6380425e-07,-7.558298e-06,-5.1688085e-06,2.480931e-05,-2.7499518e-09
1352b297,0.9996189,0.025246512,-0.008277395,-0.0006576914,0.0048793703,0.0023284114,-0.00028441174,-0.0003320409,0.0006899635,-0.00037331687,0.004002165,0.000111134876,0.0014442935,-0.00082243385,-0.0001652905,-0.00085536536,2.5423697e-05,-1.9849145e-05,0.00095818785,0.0016830454,-0.0007244623,0.00037176695,0.0011463745,-0.00028776002,0.00039854256,-2.1921238e-05,-3.2987344e-05,-3.415795e-05,-0.00016655175,-8.217437e-05,-2.1786544e-05,2.7842092e-05,-3.8415656e-05,-5.5981945e-05,2.3907574e-05,4.468656e-05,-1.6914848e-05,-8.390674e-05,0.00017196109,-2.4705705e-06,-1.5076427e-05,-7.277656e-05,-0.00011354889,-2.8002276e-05,-3.498216e-05,6.58623e-06,-9.537678e-06,1.9720937e-05,-2.2086238e-05,-3.7042853e-05,-3.5799194e-06,-7.511822e-05,-3.7536152e-05,-4.1188036e-05,0.00013440207,-1.5151264e-05,4.0311057e-05,8.9895635e-05,5.8543956e-05,4.743875e-05,5.9518246e-05,4.5415734e-05,-2.7309461e-05,4.8081096e-05
1372a95e,0.99499834,0.098638766,0.0053180065,-0.0053886306,-0.013372032,-0.00035796166,-2.3220548e-05,0.0010089224,-0.0014689871,-0.00057029456,0.00024612117,-0.000985932,-0.0005538116,0.00043082485,6.850023e-06,-0.00038288874,0.00012791457,-9.517499e-05,0.0008533149,-3.163704e-05,-0.0002233491,-3.6372643e-05,0.00033782987,-0.00016203639,-0.0004223369,0.00016867518,0.0007573617,-0.0004422145,-0.0004329594,-7.9950805e-05,5.484971e-05,-0.00036155724,2.2722452e-05,-0.00024261436,0.00011901341,1.7836268e-05,9.732601e-05,0.00039519457,0.00010946824,9.536736e-06,-0.00014512803,-0.0001459286,0.00023570338,0.00010302914,0.00015468254,-0.00036254537,-0.00026385774,-3.452061e-05,0.0006054248,0.00023368308,0.00094065774,-7.9453515e-05,0.00023163635,3.3621985e-05,0.00013585403,-0.00013801821,-0.00023782514,-0.00018358034,8.316947e-05,-0.00012254881,-0.00034048586,0.00014110595,0.00033524603,0.0003273756
13959265,0.9958485,-0.08694548,-0.026612412,0.0008199794,0.0037046815,-0.0014713972,-0.00057465787,-0.00058535783,0.00036815164,0.0004428878,-0.00022377014,0.0004623246,4.7586876e-05,-8.370878e-05,-0.0001826467,-0.00019404883,-4.0583065e-05,-4.0836872e-05,-4.332983e-06,-2.8531642e-05,-5.071628e-05,5.5522054e-05,1.1276339e-05,-6.473296e-05,5.3190015e-05,6.3409745e-05,-3.522945e-05,7.382966e-06,7.824225e-06,-1.6452588e-05,-7.542682e-06,1.0179813e-05,3.528453e-06,-2.3894332e-05,2.9494151e-05,3.921675e-06,-6.8259396e-05,-7.503952e-05,4.8386024e-05,-4.099416e-05,1.7758142e-06,-0.000118704076,-0.000119059805,-2.6938003e-05,-4.676296e-05,-2.720377e-05,3.830148e-07,2.1103831e-05,-4.6812298e-07,-2.6360676e-05,-1.6131362e-05,1.4829133e-05,1.0700314e-05,-0.00011200303,0.00019753168,-3.5387377e-05,6.268146e-05,0.000103579776,8.919087e-05,-3.1996016e-05,3.617382e-05,2.584934e-05,-5.119436e-05,5.565879e-05
139b1633,0.99860686,0.017439105,0.049382146,-0.0026043714,-0.0037623802,-0.00036432827,-0.0005709958,-0.0017898745,-0.0030739831,-0.0008101576,-0.000635926,0.0012735069,-0.00070815603,9.488544e-05,0.000738201,0.00068478263,2.8241428e-05,0.00014770369,4.281135e-05,0.0014082459,8.8197794e-07,-0.00015793949,-0.0011968648,0.00020288891,0.00018880006,-0.00014317597,-0.000107960965,7.2036775e-05,4.9291407e-06,-7.459528e-05,-1.01760115e-05,7.875588e-06,2.6134934e-05,1.4646977e-06,-3.4978617e-05,5.9032577e-06,-4.912761e-05,-4.0804174e-05,8.735251e-05,-5.3827058e-05,8.666004e-05,-8.890687e-05,-6.605303e-05,-2.9588738e-05,-1.500002e-05,4.836184e-05,1.0320619e-05,-3.253068e-05,-5.5073644e-05,-1.6284952e-05,1.486918e-05,4.1367413e-05,5.2238327e-05,-9.682673e-05,0.000119604134,-1.2671527e-05,6.994254e-05,4.0255276e-05,6.263463e-05,-3.0433786e-05,3.262547e-05,2.675931e-06,-2.5158171e-05,2.6587557e-05
13b35572,0.99844646,-0.018158961,0.050670624,-0.004518918,-0.012073555,-0.0015533183,-0.0004919122,-0.0012925421,0.0018793734,0.0037048862,-0.0029738422,-0.0002849962,-0.00016223028,0.00024103474,-0.00087624387,-0.0006089797,-0.00044835484,0.00042457864,-0.0022539792,0.000108907574,0.000121551086,0.0013255255,-0.0010517921,-0.00012679763,0.00081617,0.0002961196,-0.00020004196,-9.627752e-05,1.9196443e-05,-9.824832e-06,-3.5721074e-05,-5.3876156e-05,-2.4900895e-05,6.4536903e-06,7.705328e-05,-3.824882e-05,-5.95759e-05,-0.00011211241,2.2060718e-05,-4.17636e-05,-9.518329e-06,-0.0001596012,-6.9347196e-05,-7.896446e-05,-5.2792257e-05,-1.029513e-05,2.2684582e-05,1.7411168e-05,-4.5644287e-05,-2.806269e-06,2.8879183e-05,6.162968e-05,7.192654e-05,-0.00010840329,0.0002279496,-5.39822e-05,1.3933714e-05,0.00011212167,0.00014197417,-7.930423e-05,2.650263e-05,2.8107464e-05,-6.0238795e-05,6.250903e-05
13b958a3,0.9989337,-0.044657297,0.011041071,-0.0020779704,-0.0026807098,-0.0004982012,-0.00047805902,7.25282e-05,-0.0005271067,-0.0005775529,0.0011367329,0.0005871645,0.00034648058,-0.000285009,1.9790083e-05,-0.0003077036,-5.9993905e-05,-7.334202e-05,0.0002786237,0.00011449362,-0.00018118671,-0.00010175532,0.00076360034,-0.00011170534,-4.970598e-06,0.00010239906,1.414192e-05,-3.0624476e-06,-2.9260558e-05,-1.2906012e-05,-5.2727697e-05,2.867895e-05,-9.222238e-06,-3.321093e-05,4.7763573e-05,1.36494255e-05,-1.21956355e-05,-5.6503664e-05,3.9357164e-05,-2.5671816e-05,-2.0242285e-05,-4.887185e-05,-6.916873e-05,-2.771177e-05,-2.8305227e-05,8.9046325e-06,4.157133e-07,4.1585754e-06,-6.2887557e-06,-5.5431456e-06,7.068368e-06,-3.476581e-05,-2.9609426e-05,1.2720536e-05,-1.9373587e-05,8.923583e-06,1.5619054e-05,-7.1296486e-06,-1.4953096e-05,2.4312962e-05,-5.6612334e-06,-1.4281502e-06,3.1483344e-06,-6.1399523e-06
